house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
91339277,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"250,000","250,000","['156 m² built, 145 m² floor area', '4 bedrooms', '3 bathrooms', 'Balcony', 'Second hand/needs renovating', 'Fitted wardrobes', 'Storeroom', 'No heating', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
91339279,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"220,000","220,000","['101 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', 'Mezzanine exterior', 'with lift']",['en trámite'],[],Professional advertiser
90607916,Flat / apartment for sale in calle María Arteaga,"La Caleta - La Viña, Cadiz","115,500","115,500","['65 m² built', '1 bedroom', '2 bathrooms', 'Second hand/good condition', 'Built in 1888', 'Individual heating', 'no lift']",['no indicado'],[],Professional advertiser
89785726,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"150,000","150,000","['70 m² built, 66 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
87681863,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"125,000","125,000","['50 m² built, 45 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 1995', 'No heating', 'Ground floor interior', 'no lift']",['no indicado'],[],Professional advertiser
96528298,Flat / apartment for sale in canovas del castillo,"Centro Histórico - Plaza España, Cadiz","150,000","150,000","['98 m² built', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Built in 1850', '2nd floor interior', 'no lift']",['inmueble exento'],[],Professional advertiser
96481624,Flat / apartment for sale in calle José del Toro,"Centro Histórico - Plaza España, Cadiz","450,000","450,000","['150 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', '2nd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96457918,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['75 m² built, 70 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'Built in 1969', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
95509910," Detached house for sale in calle Virgen de la Palma, 9","La Caleta - La Viña, Cadiz","460,000","460,000","['Detached house', '3 floors', '460 m² built', '8 bedrooms', '8 bathrooms', 'Second hand/needs renovating', 'No heating']","['Consumo:', 'Emisiones:']",[],Professional advertiser
95051663,Flat / apartment for sale in calle Santa Cruz de Tenerife,"Playa Stª Mª del Mar, Cadiz","340,000","340,000","['150 m² built, 130 m² floor area', '2 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Additional parking space for € 100', 'Second hand/good condition', 'Orientation South', 'Individual heating', '2nd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
94605794,Flat / apartment for sale in calle García Carrera,"Zona San José - Varela, Cadiz","260,000","260,000","['126 m² built, 116 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1968', 'No heating', '3rd floor', 'with lift']",['Consumo: \n100 kWh/m² year'],[],Professional advertiser
93866629,Flat / apartment for sale in virgili,"Mentidero - Teatro Falla - Alameda, Cadiz","105,000","105,000","['50 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Ground floor interior', 'no lift']",['en trámite'],[],Professional advertiser
93648983,Flat / apartment for sale in calle Garaicoechea,"La Caleta - La Viña, Cadiz","119,000","119,000","['80 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
91474572,Flat / apartment for sale in Estadio,"Zona Laguna, Cadiz","370,000","370,000","['75 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 1959', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96288862,"Flat / apartment for sale in calle Paraguay, 5","La Caleta - La Viña, Cadiz","180,000","
200,000 €
","['115 m² built', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South', '3rd floor exterior', 'no lift']","['Air conditioning', 'no indicado']",[],Private owner
95601254,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"95,000","95,000","['44 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation South, East', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
88209058,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"360,000","360,000","['124 m² built, 110 m² floor area', '2 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1900', 'Individual heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
88209080,Flat / apartment for sale in Zona Laguna,Cadiz,"365,000","365,000","['165 m² built, 150 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1990', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
96743057,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"185,000","185,000","['110 m² built, 90 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', '3rd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96652338,Flat / apartment for sale in Zona San José - Varela,Cadiz,"249,000","249,000","['137 m² built, 110 m² floor area', '5 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1963', 'No heating', '4th floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96652324,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"243,000","243,000","['92 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96652325,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"467,000","467,000","['169 m² built, 150 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', 'Orientation South, East', 'Built in 1968', 'No heating', '4th floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96548133,Duplex for sale in calle Cervantes,"Mentidero - Teatro Falla - Alameda, Cadiz","110,000","110,000","['52 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Individual heating: Electric', 'Ground floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94446186,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"170,000","170,000","['83 m² built, 75 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96786060,Flat / apartment for sale in Enrique Calvo,"La Paz - Segunda Aguada - Loreto, Cadiz","110,000","110,000","['70 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation South', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96457792,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['140 m² built, 120 m² floor area', '7 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Built in 1888', 'No heating', '1st floor', 'with lift']",['en trámite'],[],Professional advertiser
96457746,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"113,000","113,000","['45 m² built, 35 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1980', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
96457774,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"230,000","230,000","['66 m² built, 55 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2007', 'Central heating', '2nd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
96457781,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"225,000","225,000","['80 m² built, 70 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Built in 1888', 'No heating', '3rd floor', 'with lift']",['no indicado'],[],Professional advertiser
95425171,Flat / apartment for sale in Zona San José - Varela,Cadiz,"286,000","286,000","['110 m² built, 105 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '12th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
95810045,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"125,000","125,000","['50 m² built, 47 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
95919532,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"123,000","123,000","['55 m² built, 50 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Orientation South', 'No heating', 'Ground floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
95759598,Flat / apartment for sale in Playa Victoria,Cadiz,"495,000","495,000","['165 m² built, 146 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Orientation East, West', 'Built in 1990', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor', 'with lift']",['no indicado'],[],Professional advertiser
95018637,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"180,000","180,000","['65 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1985', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '4th floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94996084,Flat / apartment for sale in Zona Laguna,Cadiz,"198,000","198,000","['79 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
90026208,Flat / apartment for sale in plaza Gaspar del Pino,"Centro Histórico - Plaza España, Cadiz","143,000","143,000","['77 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'with lift']",['no indicado'],[],Professional advertiser
92504394,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"125,000","125,000","['54 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2005', 'No heating', '1st floor', 'no lift']",['no indicado'],[],Professional advertiser
91339276,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"122,400","122,400","['76 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
91339282,Flat / apartment for sale in Zona San José - Varela,Cadiz,"312,000","312,000","['147 m² built, 130 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96849203,"Flat / apartment for sale in paseo Príncipe Asturias, 8","La Paz - Segunda Aguada - Loreto, Cadiz","400,000","400,000","['120 m² built, 100 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 2001', 'Individual heating', 'Access adapted for persons with reduced mobility', '6th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Private owner
88694695,"Flat / apartment for sale in avenida Duque de Nájera, 7","La Caleta - La Viña, Cadiz","330,000","330,000","['169 m² built', '7 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', '1st floor exterior', 'with lift']","['Green areas', 'Consumo:', 'Emisiones:']",[],Private owner
96493282,Flat / apartment for sale in calle Francisco García de Sola,"Zona San José - Varela, Cadiz","166,000","166,000","['54 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1965', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96441858,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"216,993","216,993","['110 m² built, 89 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
96441734,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"277,000","277,000","['143 m² built, 126 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2010', 'Individual heating: Electric', '1st floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
96127462,Flat / apartment for sale in calle Adolfo de Castro,"Mentidero - Teatro Falla - Alameda, Cadiz","135,000","135,000","['71 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2003', 'No heating', '3rd floor interior', 'no lift']",['en trámite'],[],Professional advertiser
95649195,Flat / apartment for sale in calle Francisco García de Sola,"Zona San José - Varela, Cadiz","132,000","132,000","['66 m² built', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1965', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
95245875,Flat / apartment for sale in calle Sor Cristina López García,"La Paz - Segunda Aguada - Loreto, Cadiz","125,000","125,000","['58 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', 'Mezzanine exterior', 'no lift']",['en trámite'],[],Professional advertiser
