,house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
1030,95601254,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"95,000","95,000","['44 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation South, East', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1031,88209058,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"360,000","360,000","['124 m² built, 110 m² floor area', '2 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Built in 1900', 'Individual heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
1032,88209080,Flat / apartment for sale in Zona Laguna,Cadiz,"365,000","365,000","['165 m² built, 150 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1990', 'No heating', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
1033,96743057,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"185,000","185,000","['110 m² built, 90 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', '3rd floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
1034,96652338,Flat / apartment for sale in Zona San José - Varela,Cadiz,"249,000","249,000","['137 m² built, 110 m² floor area', '5 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1963', 'No heating', '4th floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1035,96652324,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"243,000","243,000","['92 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1036,96652325,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"467,000","467,000","['169 m² built, 150 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', 'Orientation South, East', 'Built in 1968', 'No heating', '4th floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1037,96548133,Duplex for sale in calle Cervantes,"Mentidero - Teatro Falla - Alameda, Cadiz","110,000","110,000","['52 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Individual heating: Electric', 'Ground floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1038,94446186,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"170,000","170,000","['83 m² built, 75 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1039,96786060,Flat / apartment for sale in Enrique Calvo,"La Paz - Segunda Aguada - Loreto, Cadiz","110,000","110,000","['70 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation South', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1040,96457792,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['140 m² built, 120 m² floor area', '7 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Built in 1888', 'No heating', '1st floor', 'with lift']",['en trámite'],[],Professional advertiser
1041,96457746,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"113,000","113,000","['45 m² built, 35 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1980', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
1042,96457774,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"230,000","230,000","['66 m² built, 55 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2007', 'Central heating', '2nd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
1043,96457781,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"225,000","225,000","['80 m² built, 70 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Built in 1888', 'No heating', '3rd floor', 'with lift']",['no indicado'],[],Professional advertiser
1044,95425171,Flat / apartment for sale in Zona San José - Varela,Cadiz,"286,000","286,000","['110 m² built, 105 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '12th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1045,95810045,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"125,000","125,000","['50 m² built, 47 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1046,95919532,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"123,000","123,000","['55 m² built, 50 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Orientation South', 'No heating', 'Ground floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
1047,95759598,Flat / apartment for sale in Playa Victoria,Cadiz,"495,000","495,000","['165 m² built, 146 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Orientation East, West', 'Built in 1990', 'No heating', 'Access adapted for persons with reduced mobility', '2nd floor', 'with lift']",['no indicado'],[],Professional advertiser
1048,95018637,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"180,000","180,000","['65 m² built, 60 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1985', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '4th floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1049,94996084,Flat / apartment for sale in Zona Laguna,Cadiz,"198,000","198,000","['79 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1050,90026208,Flat / apartment for sale in plaza Gaspar del Pino,"Centro Histórico - Plaza España, Cadiz","143,000","143,000","['77 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'with lift']",['no indicado'],[],Professional advertiser
1051,92504394,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"125,000","125,000","['54 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2005', 'No heating', '1st floor', 'no lift']",['no indicado'],[],Professional advertiser
1052,91339276,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"122,400","122,400","['76 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1053,91339282,Flat / apartment for sale in Zona San José - Varela,Cadiz,"312,000","312,000","['147 m² built, 130 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '2nd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1054,96849203,"Flat / apartment for sale in paseo Príncipe Asturias, 8","La Paz - Segunda Aguada - Loreto, Cadiz","400,000","400,000","['120 m² built, 100 m² floor area', '4 bedrooms', '1 bathroom', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 2001', 'Individual heating', 'Access adapted for persons with reduced mobility', '6th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Private owner
1055,88694695,"Flat / apartment for sale in avenida Duque de Nájera, 7","La Caleta - La Viña, Cadiz","330,000","330,000","['169 m² built', '7 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', '1st floor exterior', 'with lift']","['Green areas', 'Consumo:', 'Emisiones:']",[],Private owner
1056,96493282,Flat / apartment for sale in calle Francisco García de Sola,"Zona San José - Varela, Cadiz","166,000","166,000","['54 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1965', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1057,96441858,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"216,993","216,993","['110 m² built, 89 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
1058,96441734,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"277,000","277,000","['143 m² built, 126 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2010', 'Individual heating: Electric', '1st floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
1059,96127462,Flat / apartment for sale in calle Adolfo de Castro,"Mentidero - Teatro Falla - Alameda, Cadiz","135,000","135,000","['71 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2003', 'No heating', '3rd floor interior', 'no lift']",['en trámite'],[],Professional advertiser
1060,95649195,Flat / apartment for sale in calle Francisco García de Sola,"Zona San José - Varela, Cadiz","132,000","132,000","['66 m² built', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1965', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1061,95245875,Flat / apartment for sale in calle Sor Cristina López García,"La Paz - Segunda Aguada - Loreto, Cadiz","125,000","125,000","['58 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', 'Mezzanine exterior', 'no lift']",['en trámite'],[],Professional advertiser
1062,95309295,Flat / apartment for sale in avenida Ana de Viya,"Playa Victoria, Cadiz","320,000","320,000","['110 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1977', '7th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1063,94982824,Flat / apartment for sale in avenida Segunda Aguada,"La Paz - Segunda Aguada - Loreto, Cadiz","360,000","360,000","['120 m² built, 110 m² floor area', '4 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Orientation East', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor interior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1064,94994602,Flat / apartment for sale in Patio de Santa Teresa,"Zona Laguna, Cadiz","105,000","105,000","['53 m² built, 44 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1964', '4th floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1065,94926399,Flat / apartment for sale in calle Santa Cruz de Tenerife,"Zona Bahía Blanca, Cadiz","335,000","335,000","['100 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Additional parking space for € 30,000', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', 'Individual heating: Natural gas', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
1066,94657772,Studio flat for sale in calle Soledad,"Mentidero - Teatro Falla - Alameda, Cadiz","160,000","160,000","['62 m² built', 'No bedroom', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2011', 'Access adapted for persons with reduced mobility', '1st floor interior', 'with lift']",['en trámite'],[],Professional advertiser
1067,94254139,Flat / apartment for sale in Mojarra,"La Paz - Segunda Aguada - Loreto, Cadiz","99,900","99,900","['50 m² built, 38 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1959', 'Ground floor interior', 'with lift']",['en trámite'],[],Professional advertiser
1068,92928081,Flat / apartment for sale in calle General Muñoz Arenillas,"Playa Victoria, Cadiz","272,000","272,000","['96 m² built, 84 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Built in 1985', '10th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
1069,88821488,Flat / apartment for sale in calle Alfonso Aramburu,"Zona San José - Varela, Cadiz","139,000","139,000","['84 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Built in 1958', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
1070,93515108,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"198,000","198,000","['120 m² built, 114 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'No heating', '2nd floor exterior']",['en trámite'],[],Professional advertiser
1071,96127117,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"265,000","265,000","['115 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
1072,90026346,Flat / apartment for sale in calle Amadeo Rodríguez,"La Paz - Segunda Aguada - Loreto, Cadiz","123,500","123,500","['71 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition']",['no indicado'],[],Professional advertiser
